SL_EMP_VULN_FE_ZS,SL_EMP_VULN_MA_ZS,SL_TLF_ACTI_1524_FE_ZS,SL_TLF_ACTI_1524_MA_ZS,SL_TLF_ACTI_1524_ZS,SL_TLF_ACTI_FE_ZS,SL_TLF_ACTI_MA_ZS,SL_TLF_ACTI_ZS,SL_TLF_CACT_FE_ZS,SL_TLF_CACT_MA_ZS,SL_UEM_TOTL_FE_ZS,SL_UEM_TOTL_MA_ZS,SP_ADO_TFRT,SP_DYN_LE00_FE_IN,SP_DYN_LE00_MA_IN,desenv
52.8360729433138,40.0692772048405,15.272,52.084,33.77,17.519,74.137,46.349,16.635,72.53,18.91,9.877,33.229,72.23,67.61,1
53.6781422451251,39.2377963147184,16.037,52.178,34.215,18.576,73.708,46.686,17.634,72.0,16.167,8.901,33.222,73.886,69.047,1
55.0521549187959,38.8004813634917,16.827,52.243,34.663,19.672,73.255,47.023,18.671,71.443,17.643,10.329,33.331,74.356,69.513,1
55.261592653164,38.825620561871,15.679,50.143,33.06,18.993,72.208,46.175,18.028,70.314,16.543,10.271,33.917,74.918,69.847,1
55.4976836583454,38.8716717186722,14.387,48.116,31.418,17.919,71.554,45.322,16.981,69.525,16.134,9.5,34.106,75.364,70.381,1
51.9781399055449,39.1016448066717,12.398,45.378,29.07,15.583,69.478,43.115,14.743,67.329,16.952,9.288,34.128,74.918,70.492,1
52.2391722009263,38.2358955045151,12.666,45.996,29.533,16.453,70.546,44.082,15.682,68.258,17.065,11.006,34.439,75.011,70.543,1
48.6028841053333,38.0835321161293,12.541,45.416,29.197,16.021,69.769,43.471,15.134,67.281,20.789,12.128,34.998,75.728,70.631,1
45.2382841963313,37.9341963374552,10.885,42.799,27.067,14.502,68.183,41.907,13.647,65.577,21.113,10.747,36.442,76.383,71.191,1
45.1481848714451,38.4891009203046,11.83,43.479,27.886,15.668,68.458,42.6,14.703,65.715,19.861,10.618,39.277,76.958,71.641,1
44.7422636987637,39.6793447520792,9.694,41.598,25.886,14.166,70.108,42.687,13.256,67.128,19.975,8.796,40.234,77.211,71.905,1
41.8306848007635,39.4603485913692,8.648,40.016,24.573,13.828,70.181,42.531,12.889,66.924,19.858,8.954,39.594,77.361,72.383,1
42.1587086125567,39.3370301736393,9.664,39.851,24.993,15.345,71.306,43.817,14.256,67.856,19.599,9.438,37.97,77.765,72.67,1
43.2061087381152,40.173541754532,11.138,41.359,26.485,17.382,72.264,45.282,16.106,68.543,20.862,10.722,37.001,78.336,73.06,1
42.7527224279117,40.8977285807608,12.438,42.51,27.707,18.762,73.622,46.632,17.326,69.662,19.95,10.346,39.664,78.904,73.27,1
42.6813576706277,41.65354250358,12.138,41.802,27.199,18.904,74.369,47.063,17.414,70.192,18.996,10.53,37.878,79.091,73.519,1
42.1607056282367,41.1539939212795,11.319,40.541,26.158,18.406,74.57,46.903,16.901,70.062,17.58,9.116,33.325,79.055,73.379,1
39.8431307931687,40.7302078300843,8.222,36.414,22.545,15.112,72.476,44.199,13.811,67.712,15.693,8.483,30.776,77.817,72.102,1
38.8285877433435,39.7998688893855,8.284,35.402,22.071,14.524,72.642,43.972,13.188,67.62,16.029,7.98,30.155,76.808,71.246,1
47.9882860996022,35.4245012085288,5.184,68.921,37.233,9.11,80.826,43.844,8.625,79.607,7.428,8.863,72.709,66.696,58.436,0
47.8904032466162,35.3675446447261,5.055,68.243,36.897,9.144,80.349,43.681,8.66,79.044,7.255,8.579,71.973,69.376,63.916,1
47.79401626913,35.4266848566357,5.003,67.946,36.793,9.178,80.211,43.697,8.699,78.909,7.259,8.587,72.684,69.708,63.974,1
47.6350938418029,35.5192128170319,4.95,67.653,36.675,9.209,80.068,43.705,8.735,78.767,7.172,8.445,71.735,69.542,63.841,1
47.3668810981928,35.594636639751,4.878,67.275,36.493,9.234,79.824,43.658,8.763,78.503,7.296,8.646,69.697,69.165,63.66,1
46.9737968763165,35.5560565220786,4.818,66.958,36.339,9.264,79.654,43.65,8.796,78.324,7.355,8.742,66.704,68.842,63.825,1
46.401026577238,35.2438709749014,4.717,66.415,36.042,9.286,79.265,43.528,8.818,77.883,7.222,8.525,65.043,68.321,63.254,1
45.5419569602396,34.4547417155133,4.877,65.292,35.572,9.592,78.857,43.539,9.114,77.335,7.096,8.322,63.307,67.868,63.004,1
44.454784838081,33.3071801644628,5.046,64.175,35.104,9.908,78.44,43.545,9.42,76.79,7.051,8.249,62.814,69.002,63.295,1
43.3633760771583,32.1357144334217,5.225,63.067,34.637,10.236,78.019,43.549,9.736,76.253,7.085,8.3,62.309,69.849,63.734,1
42.4008212589065,31.2911007526751,5.414,61.96,34.173,10.575,77.587,43.549,10.062,75.713,7.217,8.511,60.029,69.965,64.041,1
41.7286554374365,30.9968533157167,5.612,60.854,33.711,10.924,77.144,43.545,10.399,75.171,7.415,8.83,61.12,70.114,64.005,1
41.4643429512679,31.2875729552958,5.823,59.764,33.252,11.288,76.716,43.538,10.749,74.65,7.605,9.142,64.436,69.925,61.525,1
41.6845238095238,32.2292159862076,6.048,58.693,32.794,11.668,76.308,43.528,11.114,74.157,7.463,8.904,70.417,69.917,60.435,1
41.3595880925924,32.2632423756019,6.283,57.619,32.34,12.06,75.896,43.513,11.492,73.665,7.391,8.783,73.547,69.873,60.137,1
41.2322400659017,32.4644166739761,6.531,56.545,31.888,12.466,75.485,43.494,11.884,73.183,7.298,8.63,77.653,69.549,58.189,1
40.9029461290746,32.5130418422314,6.789,55.467,31.44,12.886,75.071,43.47,12.288,72.705,7.444,8.865,77.966,69.422,58.215,1
40.8236088241611,31.4851242126201,6.605,55.061,31.133,12.823,74.837,43.309,12.219,72.504,8.428,8.483,77.017,69.351,60.716,1
40.9743773872116,30.8867374305752,6.419,54.619,30.828,12.752,74.557,43.149,12.142,72.255,9.485,8.213,79.51,69.589,63.266,1
40.6458753543527,29.6224258179031,6.233,54.168,30.526,12.677,74.262,42.993,12.062,71.985,10.472,7.867,83.902,70.145,63.929,1
40.1884877175174,28.2329291780593,6.05,53.721,30.225,12.602,73.966,42.837,11.981,71.712,11.515,7.585,87.614,70.348,64.876,1
39.9488581154712,27.0525754953552,5.87,53.277,29.927,12.524,73.663,42.68,11.9,71.433,12.41,7.184,85.9,70.518,65.418,1
36.6114583552553,27.1393674689024,6.358,53.846,30.47,13.454,74.669,43.681,12.797,72.404,17.077,7.764,83.891,70.702,65.694,1
33.6657005991621,27.3540445789654,6.874,54.403,31.02,14.436,75.641,44.694,13.744,73.333,21.813,8.399,81.138,71.175,66.522,1
31.2520711735929,27.8334456074299,7.865,51.516,30.055,14.905,75.181,44.744,14.2,73.004,22.165,8.527,75.916,71.213,67.515,1
28.8952053091477,27.693540593919,8.958,48.587,29.108,15.392,74.731,44.795,14.67,72.686,22.125,8.454,71.676,72.38,65.614,1
27.4202161846944,27.3417431780903,5.039,48.972,27.379,11.89,75.705,43.534,11.351,73.525,30.738,10.187,68.118,73.235,67.513,1
25.8125429388551,27.1157339874469,5.654,48.917,27.666,11.933,75.64,43.562,11.357,73.343,29.646,10.856,66.424,73.293,69.559,1
25.3506894058035,27.1483405428372,6.208,48.369,27.676,11.971,75.022,43.32,11.353,72.568,28.717,11.626,65.122,73.428,69.559,1
24.5599015357848,27.8338637526579,6.286,44.949,25.988,11.374,71.242,41.179,10.761,68.807,29.188,13.583,63.664,71.185,66.954,1
22.1368108626049,27.6339332641764,7.005,45.477,26.624,11.56,71.673,41.521,10.917,69.17,28.194,14.222,62.192,72.422,68.2,1
8.13459461997089,23.6838649073586,56.499,68.862,62.829,46.646,83.842,65.344,39.0,74.69,16.587,15.328,16.584,77.902,72.285,1
8.21212855555606,23.914610655868,52.001,62.933,57.609,46.477,80.482,63.585,38.909,72.04,15.296,14.866,16.457,78.288,72.679,1
8.21133161146892,22.6386947691314,53.072,62.192,57.75,48.407,80.106,64.356,40.551,71.604,15.816,15.426,15.454,78.161,72.56,1
7.45922193991125,22.5245186933762,52.718,61.951,57.442,49.706,80.39,65.13,41.568,71.897,14.678,14.458,14.375,78.659,73.052,1
7.33217290737495,21.7944099031775,51.551,62.061,56.919,50.118,80.041,65.147,42.107,71.654,12.051,11.921,14.338,78.313,72.762,1
7.25621988141327,21.1560440431018,50.369,60.296,55.439,51.752,79.979,65.925,43.599,71.728,11.739,11.659,15.842,78.7,73.1,1
6.95384282591668,20.7121521773307,52.552,63.499,58.142,52.915,80.243,66.634,44.695,71.987,10.147,10.217,17.063,78.7,73.4,1
6.7176940762181,19.0771539774725,56.376,68.312,62.466,55.578,82.159,68.924,46.979,73.618,7.339,7.939,19.05,79.1,73.4,1
6.45069905691535,18.1141530859267,58.75,70.97,64.976,57.904,83.256,70.637,48.991,74.692,5.615,5.925,20.021,78.9,73.4,1
6.36317434679996,17.7877827388629,58.389,72.618,65.631,59.059,83.986,71.585,50.085,75.368,4.273,4.353,19.615,79.2,74.0,1
5.42721696310789,17.1464724578548,55.557,70.487,63.149,59.182,83.563,71.437,50.256,74.994,3.544,3.774,19.879,79.9,74.5,1
5.18776435398313,17.139042397654,54.918,67.209,61.15,60.324,82.5,71.464,51.312,74.192,3.753,4.553,19.449,80.4,75.0,1
5.37281785087286,16.6290333994098,56.05,67.637,61.912,60.74,82.544,71.69,51.786,74.121,4.009,4.819,18.854,80.7,75.7,1
5.13788443253041,17.2200533381144,54.784,66.682,60.8,60.974,82.967,72.034,51.991,74.434,3.831,4.962,17.568,81.1,76.1,1
4.79945898142849,16.3039662441505,61.303,71.623,66.529,63.85,84.476,74.253,54.554,75.865,4.006,4.585,16.689,81.3,76.7,1
4.52076751894676,15.4313803058192,61.936,74.687,68.395,64.477,85.016,74.859,55.355,76.495,4.208,4.558,16.387,81.7,76.9,1
4.92950086123957,15.1014177254786,64.184,74.465,69.37,66.108,84.653,75.472,56.969,76.389,4.929,5.019,16.909,82.1,77.3,1
5.32528990494731,15.8584502505545,61.847,70.047,65.96,65.926,83.477,74.754,56.827,75.215,5.697,7.595,16.533,82.4,77.9,1
5.50280323250135,17.6240531380718,57.392,62.73,60.06,65.27,80.629,72.961,56.113,72.264,9.509,15.078,15.939,82.7,77.8,1
5.79643457695704,17.5609369976479,51.69,56.02,53.86,64.497,78.69,71.582,55.251,70.171,11.406,17.064,14.665,83.1,78.5,1
5.64693277411926,17.5028140375992,49.138,53.571,51.37,64.474,78.06,71.239,54.964,69.195,12.496,17.694,12.403,83.0,78.6,1
5.55098358567164,17.8064746799719,48.592,51.912,50.27,64.64,77.939,71.25,54.77,68.76,12.75,17.679,11.332,83.1,78.7,1
5.95160021725364,17.8554004045796,48.098,51.628,49.89,65.504,78.517,71.965,55.27,68.9,12.415,14.824,9.655,83.1,78.9,1
6.09908416555036,17.3115099764095,45.817,50.203,48.05,65.294,78.754,71.967,54.929,68.839,10.881,12.672,8.511,83.5,79.3,1
6.16535174403363,16.713664134184,44.597,50.134,47.42,65.287,79.083,72.121,54.853,69.064,8.913,10.733,7.924,83.4,79.6,1
6.07940114957894,16.3071993346746,48.285,52.553,50.46,66.314,79.272,72.735,55.592,69.023,7.597,9.017,7.217,83.6,79.8,1
5.89108282990094,15.5904613956662,45.491,47.844,46.69,66.665,78.833,72.695,55.653,68.544,6.287,7.066,6.603,84.0,80.4,1
5.72349444406175,14.9142405842528,45.025,48.356,46.72,67.155,78.861,72.957,56.038,68.507,5.691,5.781,6.37,84.1,80.4,1
5.62773210865852,14.1078241592302,45.897,48.186,47.06,67.448,79.235,73.291,56.251,68.651,4.69,5.17,5.796,84.7,80.8,1
6.06785540193317,14.1517733705352,43.086,44.254,43.68,66.218,77.705,71.913,55.094,67.362,5.647,5.597,5.867,84.4,80.8,1
6.11222045090581,14.0482012040842,50.045,50.35,50.2,69.81,79.36,74.546,57.851,68.939,6.142,6.232,5.941,84.1,80.2,1
7.03861820234947,9.12021513603528,46.265,63.802,55.181,54.025,79.525,66.564,46.773,72.045,16.389,11.319,20.736,78.5,75.1,1
7.00803421799183,9.11185257260365,48.401,63.697,56.182,55.58,79.116,67.16,48.039,71.677,17.074,11.945,19.24,78.4,74.7,1
6.94618969000225,9.11474859890818,51.186,68.873,60.19,56.948,80.921,68.751,49.151,73.386,14.851,11.235,19.157,79.1,75.3,1
6.86434318829872,9.10423652290176,54.56,68.848,61.841,58.847,81.017,69.772,50.758,73.388,12.328,8.165,18.836,79.4,75.5,1
6.83039854723488,9.07067208085579,55.079,68.041,61.691,59.905,80.76,70.191,51.692,73.214,10.725,7.319,18.931,79.5,75.5,1
6.68083998339359,9.04672575135843,54.464,65.822,60.261,59.839,79.546,69.565,51.475,72.013,9.687,7.528,18.828,80.0,76.3,1
6.53729456515105,9.05046754195546,53.151,65.036,59.221,59.846,78.88,69.25,51.421,71.236,10.893,8.874,17.201,80.1,76.0,1
6.50763292909974,9.05280850522086,51.128,63.052,57.22,59.701,77.612,68.561,51.332,70.122,11.212,10.392,18.02,80.3,76.1,1
6.53622078992118,9.06574966419573,52.523,61.327,57.021,61.142,76.975,68.981,52.467,69.563,11.536,10.896,17.553,80.4,77.0,1
6.49866003650807,9.04470525042831,54.604,61.919,58.342,62.408,77.14,69.708,53.47,69.684,11.166,11.046,17.29,80.9,77.1,1
6.51955757398183,9.11485263461054,54.194,60.532,57.433,62.563,76.657,69.552,53.722,69.367,12.008,11.648,16.741,81.2,77.7,1
6.50003741265059,9.12276519486437,50.389,56.35,53.432,62.098,75.334,68.666,53.284,68.24,12.742,13.012,16.348,81.5,77.5,1
6.58071660912488,9.26080207274718,51.911,55.229,53.604,63.147,75.071,69.068,54.169,67.956,13.814,13.254,16.288,81.8,77.6,1
6.52006771439642,9.24256235420779,52.631,56.203,54.454,63.664,75.62,69.604,54.66,68.437,13.769,12.409,15.683,82.4,78.0,1
6.53247096743457,9.24681422652745,53.695,57.771,55.773,64.288,75.74,69.98,55.271,68.668,11.627,11.097,15.096,82.2,78.2,1
6.47024486893312,9.16513277935031,54.051,58.31,56.223,64.79,76.202,70.464,55.644,69.13,11.046,10.426,14.445,82.5,78.7,1
6.37339507472111,9.06816596037227,52.738,58.296,55.571,65.361,76.859,71.079,56.146,69.723,9.814,9.013,14.136,82.4,78.7,1
6.34743858873789,9.0656458983487,50.85,56.973,53.971,65.257,76.689,70.942,56.188,69.755,7.857,7.567,14.142,83.0,79.0,1
6.39179195443125,9.07562684685632,51.135,54.29,52.743,66.136,75.696,70.89,57.119,68.897,9.177,9.837,13.732,83.3,79.6,1
6.38756796325374,9.12412582592793,50.923,54.375,52.682,66.463,76.085,71.249,57.462,69.33,7.95,8.94,13.367,83.6,79.7,1
6.35548478090234,9.06780509271132,48.341,52.462,50.441,66.12,75.854,70.965,57.119,69.227,6.952,7.302,12.449,83.5,79.9,1
6.37401185898848,9.09947139721363,50.046,54.782,52.461,68.351,78.149,73.233,59.318,71.458,6.873,6.663,11.518,83.6,79.9,1
6.48201120454227,8.88391440352857,49.528,55.375,52.51,68.277,77.961,73.106,59.164,71.3,6.178,6.108,10.263,83.9,80.3,1
6.86276791181873,8.98693651661894,49.874,55.08,52.53,69.453,78.09,73.764,60.127,71.328,5.806,5.776,9.919,84.1,80.3,1
6.91267455612785,8.99142110722857,49.326,54.096,51.76,69.372,78.122,73.743,60.092,71.212,5.313,5.063,9.937,84.1,80.1,1
7.06833536253356,9.11353263935183,49.375,53.129,51.291,69.663,77.699,73.682,60.398,71.069,4.858,4.598,9.505,84.2,80.7,1
7.08737191953208,9.13754752813545,49.503,52.675,51.122,69.704,77.625,73.669,60.264,70.894,4.241,4.051,8.724,84.6,80.6,1
7.10605580435564,9.15972849531459,48.922,50.805,49.882,70.351,76.678,73.521,60.834,70.175,3.883,3.953,8.086,84.8,80.9,1
7.10780543797584,9.17718382044791,48.25,49.116,48.692,70.203,76.181,73.2,60.602,69.535,3.846,3.626,8.12,84.7,81.0,1
7.11445995493689,9.48572245487999,44.768,45.089,44.932,68.923,74.085,71.513,59.393,67.546,3.971,4.351,7.58,84.8,80.6,1
7.20125009834216,9.39932545367717,45.63,45.866,45.751,69.508,73.771,71.649,59.684,67.059,4.727,4.886,7.614,84.6,80.5,1
21.1113908706667,22.8216777526323,41.787,50.385,46.16,44.848,77.323,60.98,35.961,66.648,15.744,6.8,8.565,80.4,73.8,1
22.2370400527872,23.1184332364467,37.554,46.462,42.085,42.633,75.309,58.874,33.97,64.593,13.873,6.726,8.12,80.8,74.2,1
21.7230424219772,22.8063166455791,36.08,45.93,41.09,42.218,75.006,58.521,33.498,64.09,14.805,7.608,8.257,81.0,74.6,1
21.4055338747199,22.9690347974892,33.977,43.835,38.99,42.462,74.075,58.185,33.488,63.068,15.314,8.658,7.803,81.2,74.8,1
21.3806961354673,23.3891058892109,33.536,43.751,38.731,42.706,73.401,57.976,33.515,62.194,16.099,9.065,7.361,81.5,75.0,1
21.0017551618055,23.4042472114447,33.959,43.207,38.662,43.434,73.519,58.404,33.947,62.048,16.215,9.273,7.029,81.8,75.4,1
20.550094261168,23.2817693542007,33.815,42.639,38.302,44.001,73.583,58.723,34.163,61.927,16.369,9.35,6.368,82.0,75.8,1
20.162126755501,23.2920349122978,33.031,43.612,38.411,44.885,74.064,59.407,34.673,61.986,16.537,9.434,6.359,82.1,76.0,1
19.4590454810874,22.9665912014884,33.725,42.307,38.091,45.952,74.077,59.951,35.377,61.792,16.258,8.829,7.088,82.6,76.4,1
19.2767594890359,22.8297167743866,33.904,42.069,38.062,46.651,74.189,60.359,35.687,61.669,14.832,8.31,7.26,82.8,76.9,1
19.1674122408053,22.5709018347458,32.412,40.004,36.282,47.54,74.126,60.777,36.228,61.417,13.033,7.396,7.043,83.2,77.2,1
19.2025632201062,22.7265265210167,30.874,39.497,35.272,48.533,74.744,61.587,36.791,61.781,12.6,7.014,6.953,83.2,77.4,1
19.3594998501872,22.9234030652468,30.111,38.966,34.632,49.406,75.521,62.417,37.358,62.156,11.94,6.864,7.062,82.8,77.3,1
17.9551999114276,22.4024991194421,31.978,41.242,36.715,51.073,75.329,63.163,38.44,61.884,10.232,6.277,7.251,83.7,78.0,1
16.6268190194627,21.3861577819263,28.793,38.687,33.852,50.895,74.763,62.796,38.073,61.085,10.038,6.169,7.017,83.6,78.1,1
16.4280292253053,21.1665636124515,26.943,37.519,32.35,51.246,74.744,62.96,38.211,60.873,8.774,5.422,6.836,84.1,78.6,1
16.1057690477529,21.0602964677705,25.495,35.908,30.82,50.987,74.431,62.667,37.957,60.467,7.84,4.88,6.811,84.2,78.8,1
15.4517050658032,20.6139770418358,25.599,35.667,30.749,51.979,74.444,63.161,38.685,60.414,8.486,5.491,7.188,84.2,78.9,1
14.8086258321086,20.5281849422752,23.733,33.726,28.849,51.436,73.693,62.504,38.249,59.6,9.223,6.722,7.051,84.3,79.1,1
14.9035634405615,21.1031914597957,23.171,32.748,28.079,51.371,73.222,62.224,38.182,59.099,9.592,7.494,6.867,84.7,79.5,1
14.6219228387219,20.982602290024,22.848,31.156,27.109,51.807,73.019,62.334,38.412,58.728,9.54,7.52,6.653,84.8,79.7,1
14.5025896195591,20.9857988780927,24.058,32.824,28.559,53.824,73.942,63.81,39.721,59.257,11.823,9.795,6.503,84.8,79.8,1
14.1628736422699,20.6085109254435,23.457,30.625,27.14,54.01,73.519,63.699,39.692,58.668,13.066,11.477,5.954,85.2,80.3,1
14.7121181880953,20.5241283807542,23.133,30.922,27.139,54.867,73.881,64.316,40.141,58.731,13.794,11.855,5.675,85.6,80.7,1
14.2423470151811,20.3003578937048,21.722,30.392,26.188,54.548,74.392,64.417,39.789,58.908,12.692,11.321,5.214,84.9,80.3,1
14.0595183854496,19.9112290196237,22.799,30.171,26.609,55.622,75.062,65.303,40.457,59.261,12.773,10.892,4.883,85.6,81.0,1
13.7329619278286,19.648640780847,22.151,29.906,26.178,56.32,75.251,65.764,40.932,59.363,12.387,10.337,4.438,85.2,80.8,1
13.390553289838,19.3555830178062,21.94,29.881,26.078,56.587,75.363,65.968,41.096,59.385,11.769,9.749,4.133,85.6,81.2,1
13.4024653862389,19.23296029128,22.071,29.759,26.078,56.888,75.232,66.061,41.248,59.143,11.101,9.091,3.878,85.7,81.4,1
13.1498993456922,19.044993871447,18.829,28.428,23.825,55.05,73.787,64.424,39.834,57.791,10.19,8.4,3.881,84.5,80.0,1
12.5398007833564,18.4346669184054,20.162,29.306,24.916,55.667,73.661,64.676,40.097,57.621,10.625,8.664,3.993,85.1,80.6,1
37.7503679666721,46.330357923746,47.828,59.219,53.476,69.23,81.462,75.242,63.47,78.787,8.31,4.591,105.007,73.364,70.941,1
37.4095978189702,46.2301246866913,47.056,58.099,52.542,68.77,81.258,74.913,63.093,78.565,8.51,4.716,105.071,73.287,71.037,1
35.289258138954,43.7207185922173,46.286,56.97,51.611,68.256,80.992,74.526,62.713,78.299,8.324,4.599,103.286,73.041,70.753,1
34.7445494944675,42.6477144398551,45.518,55.834,50.675,67.689,80.699,74.099,62.288,78.008,8.459,4.683,100.855,72.963,70.47,1
32.8140788859169,41.373418417112,44.752,54.692,49.736,67.061,80.369,73.623,61.808,77.682,8.452,4.678,97.751,72.837,70.224,1
33.2291098021806,41.6605050377705,43.988,53.544,48.792,66.38,80.011,73.104,61.273,77.327,8.828,4.915,92.383,73.025,69.919,1
32.1647181504497,41.0255761422047,43.228,52.393,47.845,65.653,79.633,72.553,60.69,76.948,8.938,4.984,91.028,72.764,69.627,1
32.6059422549053,41.963702134844,42.47,51.24,46.896,64.874,79.23,71.962,60.06,76.546,9.14,5.113,88.956,72.716,69.259,1
33.2884729277358,41.7459091647305,39.7,49.8,44.804,63.711,78.631,71.079,59.086,75.984,9.104,5.088,83.9,72.807,69.132,1
33.3535723232521,41.6994196177076,37.371,49.15,43.33,62.661,78.27,70.372,58.216,75.647,9.034,5.042,74.835,72.816,69.082,1
33.348260997833,40.6959676727661,35.1,48.5,41.884,61.605,77.882,69.648,57.338,75.291,8.896,4.953,73.052,72.758,68.782,1
30.167066552534,40.3582890783649,34.351,47.734,41.132,61.04,77.457,69.154,56.897,74.903,8.859,4.929,70.518,73.168,68.662,1
30.3389500687357,40.2526615340006,33.61,46.97,40.382,60.505,77.054,68.685,56.47,74.532,8.749,4.859,69.101,73.261,68.429,1
32.4504131208162,38.9571819314135,33.32,45.65,39.572,60.254,76.937,68.5,56.475,74.387,8.745,4.856,68.767,73.581,68.249,1
31.2248150721321,37.258299000915,33.167,45.226,39.284,60.006,76.642,68.227,56.311,74.186,8.785,4.882,66.019,73.735,68.454,1
31.550670067614,38.4730917478295,33.014,44.803,38.997,59.756,76.338,67.95,56.126,73.957,8.813,4.9,65.782,73.797,68.684,1
29.173164737625,36.7262763152108,32.862,44.381,38.71,59.494,75.994,67.647,55.916,73.68,8.806,4.895,59.595,73.684,69.189,1
30.6867575191704,39.6753063515794,32.71,43.96,38.424,59.224,75.618,67.326,55.689,73.363,8.87,4.936,58.165,73.604,69.629,1
31.8093412920262,43.0872854656142,28.91,39.72,34.403,57.14,72.876,64.919,53.752,70.859,9.106,5.897,56.882,74.139,70.114,1
32.2595226740208,43.9102584181676,26.18,35.81,31.075,55.691,70.911,63.217,52.347,68.889,9.762,5.951,52.838,74.667,70.579,1
30.1523008452084,42.16185529579,28.52,37.85,33.264,56.375,71.734,63.973,52.698,69.307,10.252,6.281,52.6,74.997,71.176,1
30.5355286136825,42.8203929264048,26.75,35.09,30.992,56.865,71.128,63.925,53.134,68.804,11.216,6.674,52.798,74.819,72.01,1
30.7645983225345,42.7087500373167,27.02,37.78,32.494,57.744,72.645,65.126,54.094,70.169,12.582,7.407,50.954,74.555,72.234,1
30.0854391858758,43.1315012320599,27.06,38.38,32.82,58.348,73.471,65.845,54.665,71.085,11.657,6.984,46.678,74.21,71.727,1
30.5625477274656,41.9928291294719,29.25,38.58,33.997,62.76,75.332,68.997,58.756,72.913,11.456,6.641,45.715,73.971,70.798,1
31.015382645075,40.8252412449536,32.68,39.86,36.334,61.853,75.171,68.463,57.861,72.623,11.381,6.376,41.868,73.917,70.121,1
30.6502049197788,40.1607101282908,32.57,40.27,36.488,62.916,75.656,69.243,58.819,73.167,9.717,5.484,38.554,73.912,69.916,1
30.2481663256777,39.4460284809918,30.48,38.03,34.322,62.675,75.661,69.126,58.549,73.109,6.958,4.245,35.232,73.903,69.695,1
29.5772907249229,37.8265345926831,31.65,39.64,35.716,64.402,77.276,70.801,60.093,74.56,6.377,3.84,33.952,73.874,69.668,1
29.4938126425616,38.879685633933,30.13,38.63,34.455,62.149,75.239,68.658,57.85,72.556,7.434,5.733,33.313,73.918,69.818,1
30.1359444665683,37.6016766666027,30.28,37.11,33.754,64.905,77.158,71.001,60.421,74.328,7.274,5.221,32.764,72.543,68.469,1
22.5550689553667,14.5258933415186,45.887,45.023,45.445,58.174,83.469,70.896,50.661,77.581,2.226,1.946,3.779,82.11,76.11,1
21.1526063730935,13.9713062414343,46.572,46.632,46.602,58.486,84.132,71.389,50.703,77.949,2.243,2.103,3.989,82.22,76.09,1
19.6743127474727,13.3488823484984,46.763,47.583,47.183,58.431,84.541,71.571,50.302,78.006,2.689,2.439,4.036,82.51,76.25,1
19.1446451345019,13.0396980950674,47.221,47.969,47.604,58.559,84.552,71.643,50.149,77.762,2.967,2.838,4.087,82.98,76.57,1
18.7212987627944,12.7958034858573,47.343,47.933,47.645,58.681,84.689,71.776,49.952,77.586,3.257,3.077,3.981,82.85,76.38,1
18.0221504573228,12.4889272885529,47.685,48.857,48.285,59.161,85.224,72.286,50.012,77.677,3.416,3.356,4.045,83.59,77.01,1
17.5664334366468,12.4976467498783,47.781,49.327,48.572,59.948,85.581,72.859,50.353,77.698,3.364,3.374,4.335,83.82,77.19,1
16.9834025516234,11.8060828939781,47.906,48.726,48.326,60.062,85.567,72.911,50.108,77.271,3.979,4.149,4.611,84.01,77.16,1
16.5984439748153,11.7113474780083,46.868,47.628,47.257,59.831,85.522,72.776,49.571,76.865,4.472,4.822,4.881,83.99,77.1,1
15.8508325708555,11.4421948428725,46.945,47.068,47.008,59.914,85.602,72.86,49.232,76.395,4.512,4.912,5.426,84.6,77.72,1
14.9450432978325,11.0616104691949,46.495,45.935,46.208,60.417,85.403,73.009,49.096,75.628,4.736,5.215,5.744,84.93,78.07,1
14.1397830278968,11.0213912259703,45.283,45.532,45.411,60.193,85.071,72.731,48.5,74.709,5.123,5.573,5.973,85.23,78.32,1
13.7714755793715,10.9877875475956,44.506,44.884,44.7,60.277,84.984,72.729,48.209,74.087,4.889,5.499,5.696,85.33,78.36,1
13.442432252829,11.033930874628,44.506,43.519,44.001,60.631,84.62,72.72,48.207,73.384,4.412,4.951,5.565,85.59,78.64,1
12.9995639174724,10.8361825059788,45.122,43.985,44.54,61.261,84.828,73.136,48.33,73.269,4.221,4.611,5.233,85.52,78.56,1
11.9098948284217,10.2238892843184,45.521,44.246,44.869,61.793,85.246,73.612,48.439,73.168,3.92,4.38,5.15,85.81,79.0,1
11.3880406293172,9.92915234447972,44.806,44.572,44.686,62.334,85.572,74.047,48.426,73.133,3.773,3.973,5.046,85.99,79.19,1
10.8786019347265,9.7935402635856,44.914,44.0,44.447,62.791,85.506,74.244,48.403,72.695,3.854,4.104,5.122,86.05,79.29,1
10.429331833133,9.58675935000174,44.967,42.185,43.545,63.301,85.208,74.349,48.473,72.01,4.785,5.275,4.887,86.44,79.59,1
9.92410956172578,9.3987036835824,43.992,42.118,43.034,63.528,85.108,74.413,48.376,71.545,4.607,5.456,4.561,86.3,79.55,1
9.55819942118577,9.26360905394587,43.734,41.578,42.632,63.48,84.972,74.322,48.127,71.136,4.15,4.839,4.408,85.9,79.44,1
9.36162443020643,9.28839362082515,42.055,40.983,41.507,63.831,84.815,74.419,48.064,70.712,4.053,4.583,4.341,86.41,79.94,1
